minute,h_name,h_score,h_xG,h_0,h_1,h_2,h_3,h_4,h_event_log,a_name,a_score,a_xG,a_0,a_1,a_2,a_3,a_4,a_event_log,code
9,Chelsea,0,0.21279204450547695,0.8037259218209267,0.18038019973832226,0.01528080712533887,0.000602127023811691,1.0944291600423206e-05,9': Shot by Reece James worth 0.02 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
10,Chelsea,0,0.21279204450547695,0.8037259218209267,0.18038019973832226,0.01528080712533887,0.000602127023811691,1.0944291600423206e-05,9': Shot by Reece James worth 0.02 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
10,Chelsea,0,0.21279204450547695,0.8037259218209267,0.18038019973832226,0.01528080712533887,0.000602127023811691,1.0944291600423206e-05,9': Shot by Reece James worth 0.02 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
10,Chelsea,0,0.21279204450547695,0.8037259218209267,0.18038019973832226,0.01528080712533887,0.000602127023811691,1.0944291600423206e-05,9': Shot by Reece James worth 0.02 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
10,Chelsea,0,0.21279204450547695,0.8037259218209267,0.18038019973832226,0.01528080712533887,0.000602127023811691,1.0944291600423206e-05,9': Shot by Reece James worth 0.02 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
10,Chelsea,0,0.21279204450547695,0.8037259218209267,0.18038019973832226,0.01528080712533887,0.000602127023811691,1.0944291600423206e-05,9': Shot by Reece James worth 0.02 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
11,Chelsea,0,0.3438196834176779,0.7826638598471811,0.19671530337642318,0.019607323845322405,0.0009867895830218134,2.6723348051471695e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
11,Chelsea,0,0.3438196834176779,0.7616017978734354,0.21305040701452413,0.023933840565305942,0.0013714521422319359,4.2502404502520184e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
11,Chelsea,0,0.3438196834176779,0.7405397358996898,0.22938551065262505,0.02826035728528948,0.0017561147014420581,5.828146095356867e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
11,Chelsea,0,0.3438196834176779,0.7194776739259441,0.245720614290726,0.03258687400527301,0.002140777260652181,7.406051740461716e-05,11': Shot by Estêvão worth 0.13 xG,Brighton,0,0.012917870655655861,0.9870821293443441,0.012917870655655861,0.0,0.0,0.0,5': Shot by Carlos Baleba worth 0.01 xG,CHEBRI20250927
