,match_id,minute,h_a,xG,result,x,y,player,shot_type,last_action
950,28819,52,a,0.058721721172332764,MissedShots,0.9269999694824219,0.37099998474121093,Daniel Muñoz,RightFoot,Cross
951,28819,58,a,0.09870889037847519,MissedShots,0.955,0.46700000762939453,Jean-Philippe Mateta,Head,Aerial
952,28819,63,a,0.04117116704583168,MissedShots,0.895,0.46599998474121096,Justin Devenny,Head,Aerial
953,28819,67,a,0.3862307667732239,Goal,0.92,0.5990000152587891,Tyrick Mitchell,RightFoot,None
954,28819,72,a,0.06963186711072922,BlockedShot,0.9169999694824219,0.3270000076293945,Daniel Muñoz,RightFoot,Chipped
955,28819,75,a,0.07470468431711197,BlockedShot,0.88,0.5620000076293945,Eddie Nketiah,RightFoot,None
956,28819,75,a,0.060068778693675995,SavedShot,0.8469999694824218,0.56,Jefferson Lerma,LeftFoot,Rebound
957,28819,78,a,0.0794183760881424,MissedShots,0.860999984741211,0.6359999847412109,Tyrick Mitchell,LeftFoot,Pass
958,28819,84,a,0.01508393231779337,MissedShots,0.685,0.5,Jefferson Lerma,RightFoot,Pass
959,28819,87,a,0.029941219836473465,MissedShots,0.7559999847412109,0.40299999237060546,Justin Devenny,LeftFoot,Pass
960,28820,7,h,0.42917048931121826,Goal,0.9080000305175782,0.5059999847412109,Ladislav Krejcí,LeftFoot,Throughball
961,28820,40,h,0.01990661211311817,MissedShots,0.8869999694824219,0.529000015258789,Yerson Mosquera,Head,Aerial
962,28820,43,h,0.0674143061041832,BlockedShot,0.8440000152587891,0.425,João Gomes,RightFoot,Pass
963,28820,44,h,0.07478383183479309,SavedShot,0.919000015258789,0.6020000076293945,Tolu Arokodare,RightFoot,HeadPass
964,28820,47,h,0.04556407406926155,SavedShot,0.9159999847412109,0.4929999923706055,Emmanuel Agbadou,Head,Aerial
965,28820,48,h,0.016913721337914467,MissedShots,0.9080000305175782,0.710999984741211,Rodrigo Gomes,RightFoot,Cross
966,28820,54,h,0.290688157081604,SavedShot,0.8619999694824219,0.5329999923706055,Marshall Munetsi,LeftFoot,HeadPass
967,28820,59,h,0.07116623967885971,MissedShots,0.919000015258789,0.5229999923706055,Tolu Arokodare,Head,Aerial
968,28820,64,h,0.006837877910584211,BlockedShot,0.6940000152587891,0.325,Emmanuel Agbadou,LeftFoot,None
