minute,h_name,h_score,h_xG,h_0,h_1,h_2,h_3,h_4,a_name,a_score,a_xG,a_0,a_1,a_2,a_3,a_4,code
11,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.14662878215312947,0.8533712178468705,0.14662878215312947,0.0,0.0,0.0,BREMUN20250927
11,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.14662878215312947,0.8533712178468705,0.14662878215312947,0.0,0.0,0.0,BREMUN20250927
11,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.14662878215312947,0.8533712178468705,0.14662878215312947,0.0,0.0,0.0,BREMUN20250927
12,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8496175667994377,0.14973746970729895,0.0006449634932633225,0.0,0.0,BREMUN20250927
12,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8458639157520049,0.15284615726146847,0.001289926986526645,0.0,0.0,BREMUN20250927
12,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8421102647045721,0.15595484481563796,0.0019348904797899674,0.0,0.0,BREMUN20250927
12,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8383566136571393,0.15906353236980747,0.00257985397305329,0.0,0.0,BREMUN20250927
12,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
13,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
13,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
13,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
13,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
13,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
14,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
14,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
14,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
14,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
14,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
15,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
15,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
15,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
15,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
15,Brentford,1,0.32880347967147827,0.6711965203285217,0.32880347967147827,0.0,0.0,0.0,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
16,Brentford,1,1.0604563355445862,0.5901493363405319,0.35297815727464854,0.04846162558300722,0.0084108808018123,2.2204460492503132e-17,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
16,Brentford,1,1.0604563355445862,0.5091021523525422,0.37715283487781875,0.09692325116601444,0.0168217616036246,4.4408920985006264e-17,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
16,Brentford,1,1.0604563355445862,0.4280549683645524,0.401327512480989,0.14538487674902167,0.0252326424054369,6.66133814775094e-17,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
16,Brentford,1,1.0604563355445862,0.34700778437656266,0.42550219008415924,0.19384650233202888,0.0336435232072492,8.881784197001253e-17,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
16,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
17,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
17,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
17,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
17,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
17,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
18,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
18,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
18,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
18,Brentford,1,1.0604563355445862,0.2659606003885729,0.4496768676873295,0.2423081279150361,0.0420544040090615,1.1102230246251565e-16,Manchester United,0,0.1686218548566102,0.8346029626097065,0.16217221992397696,0.0032248174663166125,0.0,0.0,BREMUN20250927
