minute,h_name,h_score,h_xG,h_0,h_1,h_2,h_3,h_4,h_event_log,a_name,a_score,a_xG,a_0,a_1,a_2,a_3,a_4,a_event_log,code
7,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.049722425639629364,0.9508167965451783,0.048643981270014125,0.0005392221848076195,0.0,0.0,5': Shot by Ryan Christie worth 0.03 xG,LEDBOU20250927
7,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.049722425639629364,0.9508167965451783,0.048643981270014125,0.0005392221848076195,0.0,0.0,5': Shot by Ryan Christie worth 0.03 xG,LEDBOU20250927
7,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.049722425639629364,0.9508167965451783,0.048643981270014125,0.0005392221848076195,0.0,0.0,5': Shot by Ryan Christie worth 0.03 xG,LEDBOU20250927
8,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.049722425639629364,0.9508167965451783,0.048643981270014125,0.0005392221848076195,0.0,0.0,5': Shot by Ryan Christie worth 0.03 xG,LEDBOU20250927
8,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.049722425639629364,0.9508167965451783,0.048643981270014125,0.0005392221848076195,0.0,0.0,5': Shot by Ryan Christie worth 0.03 xG,LEDBOU20250927
8,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.049722425639629364,0.9508167965451783,0.048643981270014125,0.0005392221848076195,0.0,0.0,5': Shot by Ryan Christie worth 0.03 xG,LEDBOU20250927
8,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.049722425639629364,0.9508167965451783,0.048643981270014125,0.0005392221848076195,0.0,0.0,5': Shot by Ryan Christie worth 0.03 xG,LEDBOU20250927
8,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.049722425639629364,0.9508167965451783,0.048643981270014125,0.0005392221848076195,0.0,0.0,5': Shot by Ryan Christie worth 0.03 xG,LEDBOU20250927
9,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9456056754854537,0.05358850031329755,0.0008028688978786832,2.9553033700411104e-06,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
9,Leeds,0,0.29511862993240356,0.7048813700675964,0.29511862993240356,0.0,0.0,0.0,0': Shot by Dominic Calvert-Lewin worth 0.3 xG,Bournemouth,0,0.07712581753730774,0.9403945544257292,0.05853301935658097,0.0010665156109497468,5.910606740082221e-06,0.0,9': Shot by Tyler Adams worth 0.03 xG,LEDBOU20250927
