minute,h_name,h_score,h_xG,h_0,h_1,h_2,h_3,h_4,h_event_log,a_name,a_score,a_xG,a_0,a_1,a_2,a_3,a_4,a_event_log,code
15,Aston Villa,0,0.036054305732250214,0.9927891388535499,0.007210861146450043,0.0,0.0,0.0,15': Shot by Harvey Elliott worth 0.04 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
15,Aston Villa,0,0.036054305732250214,0.9855782777070999,0.014421722292900086,0.0,0.0,0.0,15': Shot by Harvey Elliott worth 0.04 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
15,Aston Villa,0,0.036054305732250214,0.9783674165606498,0.02163258343935013,0.0,0.0,0.0,15': Shot by Harvey Elliott worth 0.04 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
15,Aston Villa,0,0.036054305732250214,0.9711565554141999,0.02884344458580017,0.0,0.0,0.0,15': Shot by Harvey Elliott worth 0.04 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
15,Aston Villa,0,0.036054305732250214,0.9639456942677498,0.036054305732250214,0.0,0.0,0.0,15': Shot by Harvey Elliott worth 0.04 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
16,Aston Villa,0,0.2967975363135338,0.9136772313820916,0.08444258538731005,0.0018801832305984424,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
16,Aston Villa,0,0.2967975363135338,0.8634087684964332,0.13283086504236988,0.0037603664611968847,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
16,Aston Villa,0,0.2967975363135338,0.813140305610775,0.18121914469742972,0.0056405496917953275,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
16,Aston Villa,0,0.2967975363135338,0.7628718427251167,0.22960742435248954,0.0075207329223937695,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
16,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
17,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
17,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
17,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
17,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
17,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
18,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
18,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
18,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
18,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
18,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
19,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
19,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
19,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
19,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
19,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
20,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
20,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
20,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
20,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
20,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
21,Aston Villa,0,0.2967975363135338,0.7126033798394584,0.27799570400754936,0.009400916152992211,0.0,0.0,16': Shot by John McGinn worth 0.26 xG,Fulham,1,0.1476755514740944,0.8577189657436551,0.13688651703859533,0.005394517217749528,0.0,0.0,11': Shot by Joshua King worth 0.07 xG,AVLFLH20250928
